"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-0.067989,-0.28368,0,0.44897,0.09,0.07,0.01
-0.02985,-0.18399,0,0.43296,0.095,0.07,0.01
-0.012323,-0.11409,0,0.40862,0.1,0.07,0.01
-0.014658,0.12615,0,-0.51992,0,0.075,0.01
-0.031835,0.1946,0,-0.53406,0.005,0.075,0.01
-0.064776,0.28772,0,-0.52936,0.01,0.075,0.01
-0.087447,0.31058,0,-0.47775,0.015,0.075,0.01
-0.09304,0.29312,0,-0.41084,0.02,0.075,0.01
-0.085443,0.25552,0,-0.34419,0.025,0.075,0.01
-0.070824,0.20943,0,-0.28144,0.03,0.075,0.01
-0.054314,0.16081,0,-0.22282,0.035,0.075,0.01
-0.039667,0.11216,0,-0.16701,0.04,0.075,0.01
-0.029432,0.063998,0,-0.11187,0.045,0.075,0.01
-0.025183,0.01581,0,-0.054998,0.05,0.075,0.01
-0.027692,-0.033443,0,0.0060498,0.055,0.075,0.01
-0.036962,-0.084929,0,0.07355,0.06,0.075,0.01
-0.052063,-0.13951,0,0.14942,0.065,0.075,0.01
-0.070786,-0.19702,0,0.23479,0.07,0.075,0.01
-0.089163,-0.25501,0,0.32921,0.075,0.075,0.01
-0.10102,-0.30656,0,0.42966,0.08,0.075,0.01
-0.098284,-0.33712,0,0.52828,0.085,0.075,0.01
-0.074981,-0.32104,0,0.60348,0.09,0.075,0.01
-0.037665,-0.221,0,0.61756,0.095,0.075,0.01
-0.017532,-0.14466,0,0.6039,0.1,0.075,0.01
-0.021499,0.16118,0,-0.77822,0,0.08,0.01
-0.040884,0.23057,0,-0.76792,0.005,0.08,0.01
-0.069164,0.314,0,-0.70892,0.01,0.08,0.01
-0.073068,0.31599,0,-0.60314,0.015,0.08,0.01
-0.054209,0.28164,0,-0.49444,0.02,0.08,0.01
-0.023012,0.23446,0,-0.39848,0.025,0.08,0.01
0.011459,0.18537,0,-0.31624,0.03,0.08,0.01
0.043308,0.13861,0,-0.24509,0.035,0.08,0.01
0.06896,0.09504,0,-0.1813,0.04,0.08,0.01
0.086327,0.053973,0,-0.12083,0.045,0.08,0.01
0.094212,0.014023,0,-0.059743,0.05,0.08,0.01
0.09195,-0.026533,0,0.0057295,0.055,0.08,0.01
0.079293,-0.069597,0,0.079283,0.06,0.08,0.01
0.056543,-0.11706,0,0.16457,0.065,0.08,0.01
0.025008,-0.17037,0,0.26503,0.07,0.08,0.01
-0.012148,-0.2294,0,0.38327,0.075,0.08,0.01
-0.048637,-0.29001,0,0.51981,0.08,0.08,0.01
-0.073779,-0.33937,0,0.66954,0.085,0.08,0.01
-0.074269,-0.34843,0,0.81029,0.09,0.08,0.01
-0.04547,-0.26156,0,0.89199,0.095,0.08,0.01
-0.024273,-0.18517,0,0.90995,0.1,0.08,0.01
-0.027549,0.21044,0,-1.2062,0,0.085,0.01
-0.045429,0.26861,0,-1.1244,0.005,0.085,0.01
-0.055472,0.32135,0,-0.93684,0.01,0.085,0.01
-0.023202,0.29185,0,-0.73789,0.015,0.085,0.01
0.031116,0.24067,0,-0.57025,0.02,0.085,0.01
0.090057,0.18873,0,-0.43797,0.025,0.085,0.01
0.14431,0.14255,0,-0.33478,0.03,0.085,0.01
0.18945,0.10307,0,-0.2525,0.035,0.085,0.01
0.22358,0.069079,0,-0.18329,0.04,0.085,0.01
0.24601,0.038791,0,-0.12043,0.045,0.085,0.01
0.25646,0.010301,0,-0.058239,0.05,0.085,0.01
0.25464,-0.01834,0,0.0084691,0.055,0.085,0.01
0.24011,-0.049232,0,0.084843,0.06,0.085,0.01
0.21232,-0.084751,0,0.1765,0.065,0.085,0.01
0.17098,-0.12754,0,0.28996,0.07,0.085,0.01
0.11696,-0.17997,0,0.43272,0.075,0.085,0.01
0.054016,-0.24225,0,0.61203,0.08,0.085,0.01
-0.0081988,-0.30765,0,0.83099,0.085,0.085,0.01
-0.049898,-0.35113,0,1.0798,0.09,0.085,0.01
-0.045274,-0.3003,0,1.3116,0.095,0.085,0.01
-0.028186,-0.238,0,1.4138,0.1,0.085,0.01
-0.010783,0.26052,0,-2.008,0,0.09,0.01
-0.015656,0.28794,0,-1.7133,0.005,0.09,0.01
0.019016,0.28555,0,-1.2005,0.01,0.09,0.01
0.10803,0.22377,0,-0.84182,0.015,0.09,0.01
0.20174,0.16594,0,-0.60385,0.02,0.09,0.01
0.28233,0.12033,0,-0.43817,0.025,0.09,0.01
0.34711,0.085701,0,-0.32105,0.03,0.09,0.01
0.39655,0.059344,0,-0.23537,0.035,0.09,0.01
0.43185,0.038573,0,-0.1678,0.04,0.09,0.01
0.45426,0.021205,0,-0.10877,0.045,0.09,0.01
0.46463,0.0054938,0,-0.05116,0.05,0.09,0.01
0.46319,-0.0101,0,0.011104,0.055,0.09,0.01
0.44945,-0.027187,0,0.084103,0.06,0.09,0.01
0.42214,-0.047755,0,0.17501,0.065,0.09,0.01
0.37928,-0.074522,0,0.29345,0.07,0.09,0.01
0.31852,-0.11119,0,0.45315,0.075,0.09,0.01
0.23795,-0.16206,0,0.67209,0.08,0.09,0.01
0.13883,-0.22967,0,0.9734,0.085,0.09,0.01
0.039183,-0.30395,0,1.4027,0.09,0.09,0.01
-0.0058816,-0.31197,0,1.9923,0.095,0.09,0.01
-0.0050145,-0.28381,0,2.3272,0.1,0.09,0.01
0.15384,0.21398,0,-3.4532,0,0.095,0.01
0.18094,0.21261,0,-2.6454,0.005,0.095,0.01
0.27814,0.17738,0,-1.4233,0.01,0.095,0.01
0.40886,0.11857,0,-0.82302,0.015,0.095,0.01
0.5118,0.07749,0,-0.53193,0.02,0.095,0.01
0.58394,0.050945,0,-0.36145,0.025,0.095,0.01
0.63494,0.033617,0,-0.25422,0.03,0.095,0.01
0.67077,0.021961,0,-0.183,0.035,0.095,0.01
0.69492,0.013655,0,-0.13025,0.04,0.095,0.01
0.70963,0.0072151,0,-0.085185,0.045,0.095,0.01
0.71618,0.0016601,0,-0.040753,0.05,0.095,0.01
0.71503,-0.0037635,0,0.0086356,0.055,0.095,0.01
0.70585,-0.0098116,0,0.068572,0.06,0.095,0.01
0.6874,-0.017486,0,0.14609,0.065,0.095,0.01
0.65728,-0.028388,0,0.25194,0.07,0.095,0.01
0.6115,-0.045237,0,0.40433,0.075,0.095,0.01
0.54311,-0.072545,0,0.63368,0.08,0.095,0.01
0.44041,-0.11702,0,1.0017,0.085,0.095,0.01
0.30359,-0.18214,0,1.6963,0.09,0.095,0.01
0.19606,-0.22225,0,3.0239,0.095,0.095,0.01
0.16362,-0.22473,0,3.8864,0.1,0.095,0.01
0.6498,0.073045,0,-4.3667,0,0.1,0.01
1,0,0,-3.2056,0.005,0.1,0.01
1,0,0,-1.5091,0.01,0.1,0.01
1,0,0,-0.76836,0.015,0.1,0.01
1,0,0,-0.46051,0.02,0.1,0.01
1,0,0,-0.29899,0.025,0.1,0.01
1,0,0,-0.20513,0.03,0.1,0.01
1,0,0,-0.14695,0.035,0.1,0.01
1,0,0,-0.10563,0.04,0.1,0.01
1,0,0,-0.070491,0.045,0.1,0.01
1,0,0,-0.035078,0.05,0.1,0.01
1,0,0,0.0055077,0.055,0.1,0.01
1,0,0,0.056139,0.06,0.1,0.01
1,0,0,0.12317,0.065,0.1,0.01
1,0,0,0.21707,0.07,0.1,0.01
1,0,0,0.35726,0.075,0.1,0.01
1,0,0,0.58016,0.08,0.1,0.01
1,0,0,0.97197,0.085,0.1,0.01
1,0,0,1.8184,0.09,0.1,0.01
1,0,0,3.6298,0.095,0.1,0.01
0.65441,-0.074734,0,4.8485,0.1,0.1,0.01
